Customer Number,DC,UPC,ItemNumber,Quantity,PO Number (Optional),Department (Optional),Aisle Number (Optional)
130123,01,862871000301,,,,,
130123,01,853672002182,,,,,
130123,01,017003139347,,,,,
130123,01,072368105642,,,,,
130123,01,017003139316,,,,,
130123,01,722328481001,,,,,
130123,01,853665005695,,,,,
130123,01,890146001128,,,,,
130123,01,853687004294,,,,,
130123,01,853665005114,,,,,
130123,01,072368127187,,,,,
130123,01,071169778048,,,,,
130123,01,022506111202,,,,,
130123,01,853753008416,,,,,
130123,01,733286000067,,,,,
130123,01,023542106412,,,,,
130123,01,017077001328,,,,,
130123,01,854004006052,,,,,
130123,01,071429010680,,,,,
130123,01,071429010680,,,,,
130123,01,012511305000,,,,,
130123,01,854097008254,,,,,
130123,01,854126008118,,,,,
130123,01,862315000249,,,,,
130123,01,860545000336,,,,,
130123,01,012511405007,,,,,
130123,01,017077004329,,,,,
130123,01,860545000312,,,,,
130123,01,016185130784,,,,,
130123,01,861018000440,,,,,
130123,01,017077032322,,,,,
130123,01,051381912451,,,,,
130123,01,854183006027,,,,,
130123,01,722782301075,,,,,
130123,01,746888931011,,,,,
130123,01,017077108324,,,,,
130123,01,017077501323,,,,,
130123,01,012511201210,,,,,
130123,01,050255026003,,,,,
130123,01,017077180320,,,,,
130123,01,022506125056,,,,,
130123,01,862612000324,,,,,
130123,01,860728002645,,,,,
130123,01,813724027372,,,,,
130123,01,855099007597,,,,,
130123,01,862692000207,,,,,
130123,01,017077111324,,,,,
130123,01,040232141553,,,,,
130123,01,017077126328,,,,,
130123,01,022506421752,,,,,
130123,01,024182000962,,,,,
130123,01,072368420424,,,,,
130123,01,868706000102,,,,,
130123,01,023542103411,,,,,
130123,01,075013160171,,,,,
130123,01,733739014863,,,,,
130123,01,051500507872,,,,,
130123,01,017929745608,,,,,
130123,01,071524011254,,,,,
130123,01,862687000441,,,,,
130123,01,051381885977,,,,,
130123,01,854049002156,,,,,
130123,01,075363003616,,,,,
130123,01,077028870311,,,,,
130123,01,077034011661,,,,,
130123,01,051381921170,,,,,
130123,01,051381912598,,,,,
130123,01,854092006019,,,,,
130123,01,014113700313,,,,,
130123,01,854126008156,,,,,
130123,01,854936003037,,,,,
130123,01,021888217137,,,,,
130123,01,041798007352,,,,,
130123,01,075519000872,,,,,
130123,01,021888120642,,,,,
130123,01,075519000421,,,,,
130123,01,864095000327,,,,,
130123,01,077420211156,,,,,
130123,01,015414341205,,,,,
130123,01,641908727141,,,,,
130123,01,022224500715,,,,,
130123,01,021888201648,,,,,
130123,01,854934007563,,,,,
130123,01,075656003057,,,,,
130123,01,830743010017,,,,,
130123,01,075656006997,,,,,
130123,01,851694003651,,,,,
130123,01,853149008174,,,,,
130123,01,033844000028,,,,,
130123,01,070177515423,,,,,
130123,01,864886000000,,,,,
130123,01,881964000240,,,,,
130123,01,830743009011,,,,,
130123,01,853610003745,,,,,
130123,01,077034013450,,,,,
130123,01,016291441163,,,,,
130123,01,077034084856,,,,,
130123,01,868391000357,,,,,
130123,01,016291441705,,,,,
130123,01,072058610739,,,,,
130123,01,865336000014,,,,,
130123,01,036104720605,,,,,
130123,01,077079004086,,,,,
130123,01,865336000083,,,,,
130123,01,865372000009,,,,,
130123,01,019373755912,,,,,
130123,01,729609019656,,,,,
130123,01,016291441101,,,,,
130123,01,868956000051,,,,,
130123,01,016291441880,,,,,
130123,01,016291441729,,,,,
130123,01,018944001021,,,,,
130123,01,854413001303,,,,,
130123,01,694649020156,,,,,
130123,01,854401004002,,,,,
130123,01,077420103901,,,,,
130123,01,016291441309,,,,,
130123,01,018944001038,,,,,
130123,01,041570146613,,,,,
130123,01,854934007723,,,,,
130123,01,835095000013,,,,,
130123,01,753950002715,,,,,
130123,01,016291441484,,,,,
130123,01,020188051038,,,,,
130123,01,073416401501,,,,,
130123,01,077326470183,,,,,
130123,01,072248266647,,,,,
130123,01,867226000340,,,,,
130123,01,072248266579,,,,,
130123,01,867518000041,,,,,
130123,01,851107003155,,,,,
130123,01,017077101325,,,,,
130123,01,041695116744,,,,,
130123,01,867402000096,,,,,
130123,01,017252504279,,,,,
130123,01,017324002269,,,,,
130123,01,017202271480,,,,,
130123,01,698639080038,,,,,
130123,01,749880520986,,,,,
130123,01,854560005049,,,,,
130123,01,041695992065,,,,,
130123,01,072700104418,,,,,
130123,01,032843335469,,,,,
130123,01,020439820017,,,,,
130123,01,867657000056,,,,,
130123,01,070227605104,,,,,
130123,01,077326148068,,,,,
130123,01,017077107327,,,,,
130123,01,816929000102,,,,,
130123,01,817008020219,,,,,
130123,01,868042000415,,,,,
130123,01,017202201395,,,,,
130123,01,077326614259,,,,,
130123,01,077420116659,,,,,
130123,01,061998647257,,,,,
130123,01,854936003723,,,,,
130123,01,017202008741,,,,,
130123,01,066479000088,,,,,
130123,01,817053023234,,,,,
130123,01,065776631520,,,,,
130123,01,017929746605,,,,,
130123,01,868361000349,,,,,
130123,01,017202268084,,,,,
130123,01,078391021881,,,,,
130123,01,025583005211,,,,,
130123,01,076479613164,,,,,
130123,01,868372000215,,,,,
130123,01,868372000291,,,,,
130123,01,076479604162,,,,,
130123,01,076397004075,,,,,
130123,01,020662006004,,,,,
130123,01,073230008382,,,,,
130123,01,078192040562,,,,,
130123,01,076397001128,,,,,
130123,01,070177177645,,,,,
130123,01,076397003122,,,,,
130123,01,838724000613,,,,,
130123,01,021888217045,,,,,
130123,01,076479649125,,,,,
130123,01,078354719589,,,,,
130123,01,076479624160,,,,,
130123,01,868956000037,,,,,
130123,01,021888201327,,,,,
130123,01,079526003048,,,,,
130123,01,023402087332,,,,,
130123,01,021888217144,,,,,
130123,01,041798001817,,,,,
130123,01,643151001214,,,,,
130123,01,021888217038,,,,,
130123,01,070491355071,,,,,
130123,01,021888301355,,,,,
130123,01,023547400119,,,,,
130123,01,070491121171,,,,,
130123,01,073472001851,,,,,
130123,01,733636001010,,,,,
130123,01,021888800018,,,,,
130123,01,869440000038,,,,,
130123,01,854858001180,,,,,
130123,01,734027920019,,,,,
130123,01,072368108254,,,,,
130123,01,817801017539,,,,,
130123,01,870001000114,,,,,
130123,01,854934004227,,,,,
130123,01,855616007109,,,,,
130123,01,026825009592,,,,,
130123,01,870001000664,,,,,
130123,01,871459001074,,,,,
130123,01,854936003471,,,,,
130123,01,879890002025,,,,,
130123,01,073490128370,,,,,
130123,01,855616007055,,,,,
130123,01,871459000145,,,,,
130123,01,652143614370,,,,,
130123,01,855011007049,,,,,
130123,01,853672002922,,,,,
130123,01,021908514956,,,,,
130123,01,070491212770,,,,,
130123,01,073490135866,,,,,
130123,01,855019000820,,,,,
130123,01,023542600453,,,,,
130123,01,878326000116,,,,,
130123,01,023542104425,,,,,
130123,01,871459002019,,,,,
130123,01,855232007989,,,,,
130123,01,023542250634,,,,,
130123,01,871459001722,,,,,
130123,01,020593000232,,,,,
130123,01,855036005617,,,,,
130123,01,878326000048,,,,,
130123,01,073497006886,,,,,
130123,01,888022027911,,,,,
130123,01,097137353772,,,,,
130123,01,871459001371,,,,,
130123,01,835228001023,,,,,
130123,01,855019004125,,,,,
130123,01,023542110419,,,,,
130123,01,023542600491,,,,,
130123,01,023542107419,,,,,
130123,01,871459001388,,,,,
130123,01,871459007021,,,,,
130123,01,871459001326,,,,,
130123,01,022506270169,,,,,
130123,01,070650800039,,,,,
130123,01,871459003221,,,,,
130123,01,047600011012,,,,,
130123,01,855571005271,,,,,
130123,01,022318546551,,,,,
130123,01,851770006354,,,,,
130123,01,019962001819,,,,,
130123,01,021888109920,,,,,
130123,01,099336003199,,,,,
130123,01,077420126061,,,,,
130123,01,872016001025,,,,,
130123,01,070718001217,,,,,
130123,01,070718000913,,,,,
130123,01,873024001021,,,,,
130123,01,856069005674,,,,,
130123,01,873024001304,,,,,
130123,01,852955007579,,,,,
130123,01,892453001013,,,,,
130123,01,070650800121,,,,,
130123,01,855103006158,,,,,
130123,01,744160200602,,,,,
130123,01,744160200435,,,,,
130123,01,022808660460,,,,,
130123,01,021888201488,,,,,
130123,01,873562001866,,,,,
130123,01,023542600422,,,,,
130123,01,855103006127,,,,,
130123,01,077420407740,,,,,
130123,01,022808660453,,,,,
130123,01,819035021955,,,,,
130123,01,070718000708,,,,,
130123,01,070844500554,,,,,
130123,01,070844500561,,,,,
130123,01,074234991137,,,,,
130123,01,074301006122,,,,,
130123,01,855124008384,,,,,
130123,01,023278102016,,,,,
130123,01,077420125453,,,,,
130123,01,031142359008,,,,,
130123,01,894077002520,,,,,
130123,01,072457880665,,,,,
130123,01,046015158374,,,,,
130123,01,023278102092,,,,,
130123,01,023278102085,,,,,
130123,01,046015158343,,,,,
130123,01,023254667959,,,,,
130123,01,045937717171,,,,,
130123,01,023278526010,,,,,
130123,01,023542100427,,,,,
130123,01,023542100427,,,,,
130123,01,033844006563,,,,,
130123,01,071012104611,,,,,
130123,01,072591501600,,,,,
130123,01,875534001461,,,,,
130123,01,033844006846,,,,,
130123,01,799418379234,,,,,
130123,01,856663004127,,,,,
130123,01,654749350027,,,,,
130123,01,855188003578,,,,,
130123,01,710342101593,,,,,
130123,01,074401704324,,,,,
130123,01,078314401042,,,,,
130123,01,078314401042,,,,,
130123,01,022174019534,,,,,
130123,01,023542101424,,,,,
130123,01,074329123207,,,,,
130123,01,757072617017,,,,,
130123,01,850771005168,,,,,
130123,01,654749350041,,,,,
130123,01,055270854037,,,,,
130123,01,810053860762,,,,,
130123,01,023923206458,,,,,
130123,01,023542111454,,,,,
130123,01,023542111454,,,,,
130123,01,760948152215,,,,,
130123,01,879890002421,,,,,
130123,01,071072011720,,,,,
130123,01,023547400416,,,,,
130123,01,012511211110,,,,,
130123,01,838706000013,,,,,
130123,01,855336004051,,,,,
130123,01,023547400515,,,,,
130123,01,879890001967,,,,,
130123,01,023547400553,,,,,
130123,01,879924005886,,,,,
130123,01,081893022638,,,,,
130123,01,081893022638,,,,,
130123,01,881964000035,,,,,
130123,01,881964000059,,,,,
130123,01,879924006616,,,,,
130123,01,081833660746,,,,,
130123,01,855368005170,,,,,
130123,01,855367005300,,,,,
130123,01,023547400218,,,,,
130123,01,855368005163,,,,,
130123,01,855368005439,,,,,
130123,01,081833660777,,,,,
130123,01,635617038353,,,,,
130123,01,846836041165,,,,,
130123,01,893222000305,,,,,
130123,01,758312173102,,,,,
130123,01,077420407535,,,,,
130123,01,077420405159,,,,,
130123,01,024000249993,,,,,
130123,01,024000250005,,,,,
130123,01,024000250029,,,,,
130123,01,855694004441,,,,,
130123,01,077420409041,,,,,
130123,01,074680003903,,,,,
130123,01,077420414076,,,,,
130123,01,792186035005,,,,,
130123,01,077544276062,,,,,
130123,01,077544806009,,,,,
130123,01,077544826007,,,,,
130123,01,882990151142,,,,,
130123,01,077544297807,,,,,
130123,01,882990151197,,,,,
130123,01,882990140719,,,,,
130123,01,893536002439,,,,,
130123,01,074682510058,,,,,
130123,01,072700000680,,,,,
130123,01,022506316928,,,,,
130123,01,077652083651,,,,,
130123,01,881964000271,,,,,
130123,01,024182001099,,,,,
130123,01,023542610490,,,,,
130123,01,009400000658,,,,,
130123,01,022506165052,,,,,
130123,01,024182000481,,,,,
130123,01,009400002614,,,,,
130123,01,079118957780,,,,,
130123,01,024182000665,,,,,
130123,01,009400002751,,,,,
130123,01,024182000498,,,,,
130123,01,855531002043,,,,,
130123,01,855694006018,,,,,
130123,01,855564003215,,,,,
130123,01,024182002386,,,,,
130123,01,024182002270,,,,,
130123,01,071012081042,,,,,
130123,01,010486007110,,,,,
130123,01,024182002256,,,,,
130123,01,024182000849,,,,,
130123,01,024182002263,,,,,
130123,01,024182000863,,,,,
130123,01,852949001064,,,,,
130123,01,024182002201,,,,,
130123,01,071072004005,,,,,
130123,01,024182011067,,,,,
130123,01,083000161384,,,,,
130123,01,611355571574,,,,,
130123,01,024182002096,,,,,
130123,01,024182000870,,,,,
130123,01,022506521070,,,,,
130123,01,035046126278,,,,,
130123,01,035046126278,,,,,
130123,01,071072011300,,,,,
130123,01,024182002010,,,,,
130123,01,024182000900,,,,,
130123,01,886817002877,,,,,
130123,01,024182001181,,,,,
130123,01,024182001174,,,,,
130123,01,755133000013,,,,,
130123,01,855754007245,,,,,
130123,01,886844308102,,,,,
130123,01,024182002515,,,,,
130123,01,888000002404,,,,,
130123,01,755133000082,,,,,
130123,01,074880075021,,,,,
130123,01,024182029406,,,,,
130123,01,071879710024,,,,,
130123,01,024182025453,,,,,
130123,01,024182133608,,,,,
130123,01,024182029307,,,,,
130123,01,024182159318,,,,,
130123,01,024182025064,,,,,
130123,01,010978200067,,,,,
130123,01,024182021677,,,,,
130123,01,024182002508,,,,,
130123,01,071072011362,,,,,
130123,01,078314212358,,,,,
130123,01,024182025354,,,,,
130123,01,078314211757,,,,,
130123,01,072700007344,,,,,
130123,01,024182002577,,,,,
130123,01,024182021493,,,,,
130123,01,888002488312,,,,,
130123,01,025000025198,,,,,
130123,01,078314120462,,,,,
130123,01,024182011050,,,,,
130123,01,078314111705,,,,,
130123,01,024182011586,,,,,
130123,01,075013264008,,,,,
130123,01,024182002638,,,,,
130123,01,024182002867,,,,,
130123,01,024182210309,,,,,
130123,01,024182002652,,,,,
130123,01,024182011005,,,,,
130123,01,024182422160,,,,,
130123,01,024182111149,,,,,
130123,01,024182111514,,,,,
130123,01,888002775047,,,,,
130123,01,024182300116,,,,,
130123,01,024182491159,,,,,
130123,01,025000025549,,,,,
130123,01,024182421293,,,,,
130123,01,888002775016,,,,,
130123,01,888002774910,,,,,
130123,01,024182210552,,,,,
130123,01,024182151718,,,,,
130123,01,025000025617,,,,,
130123,01,888000147228,,,,,
130123,01,024182203370,,,,,
130123,01,850687400019,,,,,
130123,01,024182154757,,,,,
130123,01,633456342044,,,,,
130123,01,078522000259,,,,,
130123,01,024182181371,,,,,
130123,01,024182200348,,,,,
130123,01,024182157079,,,,,
130123,01,078487452759,,,,,
130123,01,078522000198,,,,,
130123,01,024182157697,,,,,
130123,01,035305001582,,,,,
130123,01,855616007024,,,,,
130123,01,024182181203,,,,,
130123,01,078411121065,,,,,
130123,01,835228006622,,,,,
130123,01,855616007697,,,,,
130123,01,760948153106,,,,,
130123,01,078522040217,,,,,
130123,01,855616007345,,,,,
130123,01,850043690047,,,,,
130123,01,757072213011,,,,,
130123,01,025105000342,,,,,
130123,01,078522000648,,,,,
130123,01,890452001287,,,,,
130123,01,071262294858,,,,,
130123,01,079526003024,,,,,
130123,01,078522040064,,,,,
130123,01,011433117845,,,,,
130123,01,851035003227,,,,,
130123,01,896116001105,,,,,
130123,01,079706020049,,,,,
130123,01,896245268882,,,,,
130123,01,079526003031,,,,,
130123,01,075251033633,,,,,
130123,01,075251033169,,,,,
130123,01,079565000992,,,,,
130123,01,855802003502,,,,,
130123,01,856168004622,,,,,
130123,01,856261006110,,,,,
130123,01,089036791304,,,,,
130123,01,089036791304,,,,,
130123,01,858344005645,,,,,
130123,01,072310001442,,,,,
130123,01,013000001779,,,,,
130123,01,856417006018,,,,,
130123,01,036104610258,,,,,
130123,01,025611620706,,,,,
130123,01,888003834309,,,,,
130123,01,036072470236,,,,,
130123,01,078522020233,,,,,
130123,01,075370007096,,,,,
130123,01,080868002460,,,,,
130123,01,036104094669,,,,,
130123,01,036072470304,,,,,
130123,01,078522015253,,,,,
130123,01,890452001904,,,,,
130123,01,072310001305,,,,,
130123,01,888003914902,,,,,
130123,01,888003914902,,,,,
130123,01,888003915084,,,,,
130123,01,888003915084,,,,,
130123,01,888003909144,,,,,
130123,01,888003909144,,,,,
130123,01,888003908567,,,,,
130123,01,888003908567,,,,,
130123,01,026395100323,,,,,
130123,01,856261006769,,,,,
130123,01,888003920132,,,,,
130123,01,888003920132,,,,,
130123,01,888003927124,,,,,
130123,01,888003927124,,,,,
130123,01,855930001616,,,,,
130123,01,078522330028,,,,,
130123,01,855971002092,,,,,
130123,01,080868029054,,,,,
130123,01,072310001893,,,,,
130123,01,888003931527,,,,,
130123,01,080868260303,,,,,
130123,01,075013160195,,,,,
130123,01,025675301108,,,,,
130123,01,078522301332,,,,,
130123,01,888003931497,,,,,
130123,01,856168004608,,,,,
130123,01,888016140077,,,,,
130123,01,012511202316,,,,,
130123,01,888022001997,,,,,
130123,01,888022001997,,,,,
130123,01,888003931442,,,,,
130123,01,888003931442,,,,,
130123,01,075669102105,,,,,
130123,01,078522040316,,,,,
130123,01,071524104123,,,,,
130123,01,855983002103,,,,,
130123,01,072368108483,,,,,
130123,01,025583668737,,,,,
130123,01,075669110582,,,,,
130123,01,897922002355,,,,,
130123,01,855971002511,,,,,
130123,01,856210008974,,,,,
130123,01,888022042747,,,,,
130123,01,075182034167,,,,,
130123,01,888022042778,,,,,
130123,01,888022055129,,,,,
130123,01,078522070092,,,,,
130123,01,026903613918,,,,,
130123,01,072368106014,,,,,
130123,01,083000006500,,,,,
130123,01,026903112800,,,,,
130123,01,027271121395,,,,,
130123,01,075669107261,,,,,
130123,01,072310001770,,,,,
130123,01,012511950682,,,,,
130123,01,888559001620,,,,,
130123,01,855995003099,,,,,
130123,01,078522060307,,,,,
130123,01,078522050124,,,,,
130123,01,027271103018,,,,,
130123,01,888513682582,,,,,
130123,01,855987003908,,,,,
130123,01,851166007057,,,,,
130123,01,846670002230,,,,,
130123,01,643151020840,,,,,
130123,01,888210000016,,,,,
130123,01,078522046479,,,,,
130123,01,644923110097,,,,,
130123,01,078522046455,,,,,
130123,01,855995003761,,,,,
130123,01,846836031067,,,,,
130123,01,052557601254,,,,,
130123,01,052557601254,,,,,
130123,01,751228037209,,,,,
130123,01,078522046448,,,,,
130123,01,033844000585,,,,,
130123,01,075656007741,,,,,
130123,01,016291441323,,,,,
130123,01,075669112111,,,,,
130123,01,071879124913,,,,,
130123,01,033844001353,,,,,
130123,01,074234892137,,,,,
130123,01,078858510118,,,,,
130123,01,856017003431,,,,,
130123,01,071998500001,,,,,
130123,01,074234925125,,,,,
130123,01,851288005016,,,,,
130123,01,033844002015,,,,,
130123,01,667803000707,,,,,
130123,01,016291441569,,,,,
130123,01,033844001940,,,,,
130123,01,850000982307,,,,,
130123,01,856017003998,,,,,
130123,01,075669157327,,,,,
130123,01,075669157303,,,,,
130123,01,027271140013,,,,,
130123,01,856069005131,,,,,
130123,01,856069005155,,,,,
130123,01,025583004252,,,,,
130123,01,033844002039,,,,,
130123,01,025583004498,,,,,
130123,01,072368424415,,,,,
130123,01,856069005230,,,,,
130123,01,028000016579,,,,,
130123,01,028000157852,,,,,
130123,01,028000706111,,,,,
130123,01,835228006479,,,,,
130123,01,028000361204,,,,,
130123,01,025583004238,,,,,
130123,01,890452001201,,,,,
130123,01,835228006615,,,,,
130123,01,835228006394,,,,,
130123,01,072368508924,,,,,
130123,01,076580005599,,,,,
130123,01,079706022104,,,,,
130123,01,009400000184,,,,,
130123,01,890146001012,,,,,
130123,01,025373471363,,,,,
130123,01,890397002790,,,,,
130123,01,025373101468,,,,,
130123,01,079706021541,,,,,
130123,01,072310008625,,,,,
130123,01,850003766775,,,,,
130123,01,856072004565,,,,,
130123,01,079706020612,,,,,
130123,01,079706022050,,,,,
130123,01,890397002684,,,,,
130123,01,079462002631,,,,,
130123,01,025583006034,,,,,
130123,01,025583006027,,,,,
130123,01,899055001243,,,,,
130123,01,856082007617,,,,,
130123,01,025583006010,,,,,
130123,01,079706021060,,,,,
130123,01,025583001565,,,,,
130123,01,041798000407,,,,,
130123,01,856088003590,,,,,
130123,01,025583005259,,,,,
130123,01,856210008196,,,,,
130123,01,856089004008,,,,,
130123,01,079706021053,,,,,
130123,01,081475248364,,,,,
130123,01,079526003017,,,,,
130123,01,079706021046,,,,,
130123,01,072457331068,,,,,
130123,01,028189616577,,,,,
130123,01,081738303014,,,,,
130123,01,070734053184,,,,,
130123,01,856267003014,,,,,
130123,01,891475175207,,,,,
130123,01,031142455021,,,,,
130123,01,025611620713,,,,,
130123,01,081475691535,,,,,
130123,01,073214006038,,,,,
130123,01,077079004024,,,,,
130123,01,026395101085,,,,,
130123,01,030000168011,,,,,
130123,01,026395100163,,,,,
130123,01,026395037544,,,,,
130123,01,891627002955,,,,,
130123,01,076371041065,,,,,
130123,01,017252500158,,,,,
130123,01,814343025374,,,,,
130123,01,031142358995,,,,,
130123,01,073651797025,,,,,
130123,01,076397003078,,,,,
130123,01,810913012737,,,,,
130123,01,026395000043,,,,,
130123,01,076397032504,,,,,
130123,01,076397002286,,,,,
130123,01,072368105680,,,,,
130123,01,076397008288,,,,,
130123,01,013736101958,,,,,
130123,01,076406020249,,,,,
130123,01,026395000128,,,,,
130123,01,026395000166,,,,,
130123,01,028400564649,,,,,
130123,01,080868007816,,,,,
130123,01,856413007408,,,,,
130123,01,814343026951,,,,,
130123,01,014007000420,,,,,
130123,01,076479448124,,,,,
130123,01,073230008337,,,,,
130123,01,076397001289,,,,,
130123,01,851554006020,,,,,
130123,01,026395200320,,,,,
130123,01,076397001074,,,,,
130123,01,076479611160,,,,,
130123,01,076479615168,,,,,
130123,01,076479623163,,,,,
130123,01,026825000193,,,,,
130123,01,076479620162,,,,,
130123,01,026395201280,,,,,
130123,01,076479646124,,,,,
130123,01,850013494255,,,,,
130123,01,026395301287,,,,,
130123,01,841320107518,,,,,
130123,01,080868000350,,,,,
130123,01,026825000131,,,,,
130123,01,856716008799,,,,,
130123,01,076479635128,,,,,
130123,01,026395400324,,,,,
130123,01,856461008785,,,,,
130123,01,015229411636,,,,,
130123,01,026825000117,,,,,
130123,01,026395401321,,,,,
130123,01,076479616165,,,,,
130123,01,073214001163,,,,,
130123,01,856716008720,,,,,
130123,01,076580153535,,,,,
130123,01,026395830169,,,,,
130123,01,856716008607,,,,,
130123,01,026395840328,,,,,
130123,01,891756000495,,,,,
130123,01,041570068274,,,,,
130123,01,892234002024,,,,,
130123,01,891770002123,,,,,
130123,01,026395841288,,,,,
130123,01,850024927070,,,,,
130123,01,070258041216,,,,,
130123,01,853244003333,,,,,
130123,01,853244003333,,,,,
130123,01,853244003333,,,,,
130123,01,026395830329,,,,,
130123,01,027271103032,,,,,
130123,01,856481003883,,,,,
130123,01,027018105039,,,,,
130123,01,026903818085,,,,,
130123,01,891872002045,,,,,
130123,01,026903222301,,,,,
130123,01,027018105015,,,,,
130123,01,719886510410,,,,,
130123,01,892453001402,,,,,
130123,01,026903112725,,,,,
130123,01,027271704017,,,,,
130123,01,860004470106,,,,,
130123,01,850674001335,,,,,
130123,01,733739075215,,,,,
130123,01,892234002017,,,,,
130123,01,080868260464,,,,,
130123,01,851702007183,,,,,
130123,01,856502006039,,,,,
130123,01,041756040124,,,,,
130123,01,027271121333,,,,,
130123,01,027271103056,,,,,
130123,01,893268000222,,,,,
130123,01,027271121326,,,,,
130123,01,845780035718,,,,,
130123,01,664204190518,,,,,
130123,01,893222000978,,,,,
130123,01,893222000961,,,,,
130123,01,072368510644,,,,,
130123,01,081057015308,,,,,
130123,01,027271113284,,,,,
130123,01,851702007473,,,,,
130123,01,757072217019,,,,,
130123,01,027271121425,,,,,
130123,01,856663004066,,,,,
130123,01,856516002249,,,,,
130123,01,843076001041,,,,,
130123,01,027271121500,,,,,
130123,01,027271117282,,,,,
130123,01,072700100960,,,,,
130123,01,070766000019,,,,,
130123,01,027271121364,,,,,
130123,01,856663004042,,,,,
130123,01,027271121401,,,,,
130123,01,027271121418,,,,,
130123,01,027271121388,,,,,
130123,01,856663004134,,,,,
130123,01,851694003637,,,,,
130123,01,027271121357,,,,,
130123,01,721134700252,,,,,
130123,01,028367833505,,,,,
130123,01,027271904011,,,,,
130123,01,850023080639,,,,,
130123,01,028367830962,,,,,
130123,01,893455000073,,,,,
130123,01,811670030019,,,,,
130123,01,856716008164,,,,,
130123,01,027271120282,,,,,
130123,01,893723002419,,,,,
130123,01,027271904028,,,,,
130123,01,898456001609,,,,,
130123,01,027271904059,,,,,
130123,01,719166300441,,,,,
130123,01,081475527018,,,,,
130123,01,072700101899,,,,,
130123,01,893536002743,,,,,
130123,01,077186330092,,,,,
130123,01,081363528080,,,,,
130123,01,027271904042,,,,,
130123,01,072700101622,,,,,
130123,01,856544008824,,,,,
130123,01,027271904035,,,,,
130123,01,893615002008,,,,,
130123,01,027275200041,,,,,
130123,01,856544008732,,,,,
130123,01,814343026906,,,,,
130123,01,847181041497,,,,,
130123,01,072457351011,,,,,
130123,01,893536002804,,,,,
130123,01,856544008336,,,,,
130123,01,856565001163,,,,,
130123,01,081475324563,,,,,
130123,01,027917001128,,,,,
130123,01,042272003730,,,,,
130123,01,032601952006,,,,,
130123,01,028000691806,,,,,
130123,01,028000596101,,,,,
130123,01,020138132053,,,,,
130123,01,028000111540,,,,,
130123,01,739907002069,,,,,
130123,01,027917001067,,,,,
130123,01,081363208401,,,,,
130123,01,027958221035,,,,,
130123,01,081363528035,,,,,
130123,01,081319281656,,,,,
130123,01,856587004241,,,,,
130123,01,894077002711,,,,,
130123,01,675625373077,,,,,
130123,01,042272008018,,,,,
130123,01,073416533103,,,,,
130123,01,894455000490,,,,,
130123,01,072457331280,,,,,
130123,01,081363528066,,,,,
130123,01,894455000254,,,,,
130123,01,047469066727,,,,,
130123,01,894455000247,,,,,
130123,01,073416040908,,,,,
130123,01,894455000315,,,,,
130123,01,081738303083,,,,,
130123,01,856663004561,,,,,
130123,01,028189104487,,,,,
130123,01,077079004017,,,,,
130123,01,894771000082,,,,,
130123,01,028189204668,,,,,
130123,01,894771000341,,,,,
130123,01,028189413220,,,,,
130123,01,042272011292,,,,,
130123,01,081475062809,,,,,
130123,01,028367831013,,,,,
130123,01,028367831013,,,,,
130123,01,083000005800,,,,,
130123,01,083000006364,,,,,
130123,01,083000006456,,,,,
130123,01,851770007719,,,,,
130123,01,856750002012,,,,,
130123,01,083000006333,,,,,
130123,01,653793131002,,,,,
130123,01,028400008488,,,,,
130123,01,083000006135,,,,,
130123,01,077186740020,,,,,
130123,01,033844006945,,,,,
130123,01,894773001025,,,,,
130123,01,073472001165,,,,,
130123,01,028367840671,,,,,
130123,01,856750005006,,,,,
130123,01,856750004030,,,,,
130123,01,859480006534,,,,,
130123,01,895015002299,,,,,
130123,01,074822706594,,,,,
130123,01,072700000079,,,,,
130123,01,665231131604,,,,,
130123,01,077901003041,,,,,
130123,01,033844007096,,,,,
130123,01,072700000116,,,,,
130123,01,895454002553,,,,,
130123,01,895431000329,,,,,
130123,01,033844007409,,,,,
130123,01,017003100941,,,,,
130123,01,895431000374,,,,,
130123,01,895454002041,,,,,
130123,01,779242820638,,,,,
130123,01,851899005993,,,,,
130123,01,070242120323,,,,,
130123,01,895454002492,,,,,
130123,01,038101001886,,,,,
130123,01,073060809296,,,,,
130123,01,860006830601,,,,,
130123,01,895580021282,,,,,
130123,01,081738402069,,,,,
130123,01,896743002902,,,,,
130123,01,013609003020,,,,,
130123,01,070303022528,,,,,
130123,01,072700002080,,,,,
130123,01,896767001233,,,,,
130123,01,031493828888,,,,,
130123,01,896609001766,,,,,
130123,01,072700101110,,,,,
130123,01,896859000021,,,,,
130123,01,899039002730,,,,,
130123,01,896859000885,,,,,
130123,01,028833050306,,,,,
130123,01,028833041007,,,,,
130123,01,028833140007,,,,,
130123,01,898575001894,,,,,
130123,01,030684030031,,,,,
130123,01,029714170809,,,,,
130123,01,033844012373,,,,,
130123,01,029714171301,,,,,
130123,01,033844012342,,,,,
130123,01,030684035029,,,,,
130123,01,897581000471,,,,,
130123,01,811130032201,,,,,
130123,01,073497006787,,,,,
130123,01,897785001298,,,,,
130123,01,030684790232,,,,,
130123,01,032917001658,,,,,
130123,01,897785001281,,,,,
130123,01,030684093333,,,,,
130123,01,897785001304,,,,,
130123,01,843533120094,,,,,
130123,01,897799001048,,,,,
130123,01,082666500940,,,,,
130123,01,897922002836,,,,,
130123,01,044989203427,,,,,
